Keyword;Class;EID;Year;Highly Cited;North Africa;OA;Journal Article
computer science;computer science;2-s2.0-85099881716;2020;False;True;True;False
computer science;computer science;2-s2.0-85092903474;2020;False;True;True;False
computer science;computer science;2-s2.0-85092259110;2020;False;True;False;False
computer science;computer science;2-s2.0-85089718659;2020;False;True;False;False
computer science;computer science;2-s2.0-85089718659;2020;False;True;False;False
computer science;computer science;2-s2.0-85089238619;2020;False;True;False;False
computer science;computer science;2-s2.0-85088915848;2020;False;True;True;True
computer science;computer science;2-s2.0-85088915848;2020;False;True;True;True
computer science;computer science;2-s2.0-85087757630;2020;False;True;True;False
computer science;computer science;2-s2.0-85086891372;2020;False;True;False;True
computer science;computer science;2-s2.0-85083704813;2020;False;False;False;False
computer science;computer science;2-s2.0-85083704813;2020;False;False;False;False
medicine;medicine;2-s2.0-85083279156;2020;False;False;False;True
computer science;computer science;2-s2.0-85083279156;2020;False;False;False;True
computer science;computer science;2-s2.0-85082977276;2020;False;True;False;True
computer science;computer science;2-s2.0-85081383346;2020;False;True;False;False
computer science;computer science;2-s2.0-85081383346;2020;False;True;False;False
computer science;computer science;2-s2.0-85081359100;2020;False;False;True;False
computer science;computer science;2-s2.0-85080896626;2020;False;True;False;False
computer science;computer science;2-s2.0-85080886096;2020;False;True;False;False
computer science;computer science;2-s2.0-85080886096;2020;False;True;False;False
computer science;computer science;2-s2.0-85080864375;2020;False;True;False;False
computer science;computer science;2-s2.0-85080864375;2020;False;True;False;False
computer science;computer science;2-s2.0-85080864375;2020;False;True;False;False
computer science;computer science;2-s2.0-85069506844;2020;False;True;False;False
computer science;computer science;2-s2.0-85069506844;2020;False;True;False;False
computer science;computer science;2-s2.0-85100693504;2020;False;True;False;False
computer science;computer science;2-s2.0-85100693504;2020;False;True;False;False
computer science;computer science;2-s2.0-85100088778;2020;False;True;False;False
computer science;computer science;2-s2.0-85115448703;2020;False;True;False;False
computer science;computer science;2-s2.0-85101175333;2020;False;False;False;False
medicine;medicine;2-s2.0-85101175333;2020;False;False;False;False
computer science;computer science;2-s2.0-85101118651;2020;False;False;False;False
computer science;computer science;2-s2.0-85102650977;2020;False;True;False;False
computer science;computer science;2-s2.0-85099786348;2020;False;True;False;False
computer science;computer science;2-s2.0-85123042041;2020;False;True;False;False
computer science;computer science;2-s2.0-85123040081;2020;False;True;False;False
computer science;computer science;2-s2.0-85097815771;2020;False;True;False;False
computer science;computer science;2-s2.0-85092299391;2020;False;False;False;False
computer science;computer science;2-s2.0-85092299391;2020;False;False;False;False
computer science;computer science;2-s2.0-85092717393;2020;False;True;False;False
computer science;computer science;2-s2.0-85096575042;2020;False;True;False;False
computer science;computer science;2-s2.0-85096575042;2020;False;True;False;False
computer science;computer science;2-s2.0-85096570946;2020;False;True;False;False
computer science;computer science;2-s2.0-85096512427;2020;False;True;False;False
computer science;computer science;2-s2.0-85096512427;2020;False;True;False;False
computer science;computer science;2-s2.0-85093870694;2020;False;True;False;True
computer science;computer science;2-s2.0-85092629038;2020;False;False;False;False
computer science;computer science;2-s2.0-85085111749;2020;False;True;True;True
computer science;computer science;2-s2.0-85089162485;2020;False;True;False;True
computer science;computer science;2-s2.0-85103852221;2020;False;True;False;False
other;other;2-s2.0-85103852221;2020;False;True;False;False
computer science;computer science;2-s2.0-85089951983;2020;False;True;False;False
computer science;computer science;2-s2.0-85123042397;2020;False;True;False;False
computer science;computer science;2-s2.0-85085177348;2020;False;True;False;False
computer science;computer science;2-s2.0-85084957107;2020;False;False;False;False
computer science;computer science;2-s2.0-85084949373;2020;False;False;False;False
computer science;computer science;2-s2.0-85084949354;2020;False;False;False;False
computer science;computer science;2-s2.0-85084949354;2020;False;False;False;False
computer science;computer science;2-s2.0-85079659260;2020;False;True;False;True
computer science;computer science;2-s2.0-85079096140;2020;False;True;False;True
computer science;computer science;2-s2.0-85132879546;2020;False;False;False;False
medicine;medicine;2-s2.0-85132879546;2020;False;False;False;False
computer science;computer science;2-s2.0-85119604308;2020;False;False;True;False
computer science;computer science;2-s2.0-85119604308;2020;False;False;True;False
computer science;computer science;2-s2.0-85114068830;2020;False;True;False;False
computer science;computer science;2-s2.0-85110305731;2020;False;True;False;False
computer science;computer science;2-s2.0-85108448822;2020;False;False;False;False
computer science;computer science;2-s2.0-85107293668;2020;False;True;False;False
computer science;computer science;2-s2.0-85099728793;2020;False;False;True;True
computer science;computer science;2-s2.0-85099725149;2020;False;False;True;True
computer science;computer science;2-s2.0-85098132648;2020;False;False;False;False
computer science;computer science;2-s2.0-85095723494;2020;False;True;False;True
computer science;computer science;2-s2.0-85095723494;2020;False;True;False;True
medicine;medicine;2-s2.0-85095723494;2020;False;True;False;True
computer science;computer science;2-s2.0-85095426373;2020;False;True;False;False
computer science;computer science;2-s2.0-85095426373;2020;False;True;False;False
computer science;computer science;2-s2.0-85093696888;2020;False;True;True;True
computer science;computer science;2-s2.0-85093362075;2020;False;True;True;False
computer science;computer science;2-s2.0-85093083744;2020;False;True;False;False
computer science;computer science;2-s2.0-85092641137;2020;False;False;False;False
medicine;medicine;2-s2.0-85092451509;2020;False;True;True;True
computer science;computer science;2-s2.0-85091021411;2020;False;True;True;True
computer science;computer science;2-s2.0-85090904434;2020;False;False;False;False
medicine;medicine;2-s2.0-85090904434;2020;False;False;False;False
computer science;computer science;2-s2.0-85090888141;2020;False;False;False;False
computer science;computer science;2-s2.0-85089215307;2020;False;True;False;False
computer science;computer science;2-s2.0-85087788972;2020;False;True;True;False
computer science;computer science;2-s2.0-85087746929;2020;False;True;True;False
computer science;computer science;2-s2.0-85086009821;2020;False;True;False;False
computer science;computer science;2-s2.0-85085507634;2020;False;True;True;False
computer science;computer science;2-s2.0-85085300808;2020;False;True;False;True
computer science;computer science;2-s2.0-85085196312;2020;False;True;False;False
computer science;computer science;2-s2.0-85085167411;2020;False;True;False;False
computer science;computer science;2-s2.0-85083728839;2020;False;True;False;False
computer science;computer science;2-s2.0-85081630742;2020;False;True;False;True
computer science;computer science;2-s2.0-85080897182;2020;False;True;False;False
computer science;computer science;2-s2.0-85075594442;2020;False;True;False;False
computer science;computer science;2-s2.0-85075594442;2020;False;True;False;False
computer science;computer science;2-s2.0-85073537192;2020;False;True;False;False
computer science;computer science;2-s2.0-85073537192;2020;False;True;False;False
computer science;computer science;2-s2.0-85073526145;2020;False;True;False;False
computer science;computer science;2-s2.0-85069479087;2020;False;True;False;False
computer science;computer science;2-s2.0-85069479087;2020;False;True;False;False
computer science;computer science;2-s2.0-85062923366;2020;False;False;True;False
medicine;medicine;2-s2.0-85108179646;2021;True;False;True;True
medicine;medicine;2-s2.0-85088920455;2021;True;True;True;True
medicine;medicine;2-s2.0-85097064030;2021;True;True;True;True
computer science;computer science;2-s2.0-85097064030;2021;True;True;True;True
medicine;medicine;2-s2.0-85131830822;2021;True;False;True;True
computer science;computer science;2-s2.0-85131830822;2021;True;False;True;True
computer science;computer science;2-s2.0-85094877683;2021;True;True;False;False
computer science;computer science;2-s2.0-85094877683;2021;True;True;False;False
computer science;computer science;2-s2.0-85094877683;2021;True;True;False;False
computer science;computer science;2-s2.0-85104602921;2021;True;True;False;True
computer science;computer science;2-s2.0-85100264971;2021;True;True;True;True
computer science;computer science;2-s2.0-85106566014;2021;True;True;True;False
medicine;medicine;2-s2.0-85106566014;2021;True;True;True;False
computer science;computer science;2-s2.0-85106566014;2021;True;True;True;False
computer science;computer science;2-s2.0-85111157742;2021;True;True;True;True
computer science;computer science;2-s2.0-85119590481;2021;True;False;True;False
computer science;computer science;2-s2.0-85119590481;2021;True;False;True;False
computer science;computer science;2-s2.0-85119590481;2021;True;False;True;False
medicine;medicine;2-s2.0-85109402269;2021;True;False;True;True
computer science;computer science;2-s2.0-85109402269;2021;True;False;True;True
computer science;computer science;2-s2.0-85087368605;2021;True;False;False;True
computer science;computer science;2-s2.0-85087368605;2021;True;False;False;True
medicine;medicine;2-s2.0-85117001575;2021;True;True;True;True
